f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,covid
-396.70807,75.37875,-0.3139198,10.093583,-16.743513,0.48651746,-14.398741,-6.851994,-7.367007,-7.781185,-1.1465564,-6.3117366,-2.148785,-5.7962523,-4.1558137,-4.744559,-2.6798186,-5.977117,-3.05326,-2.0832477,-5.705403,-1.5508647,-3.406244,-1.5505922,-1.7159472,-0.9397662,-0.93180597,-1.4029737,-0.33623913,-1.7128744,-1.1453208,-0.96328205,-0.44666743,-0.08661879,-0.3333757,-0.46757522,-0.29506332,-1.0132716,-0.40648454,-0.6808883,0
-489.8157,49.4773,-15.773193,8.880543,-6.6247883,6.01039,-12.656202,-1.1306399,-0.40046042,-3.2390604,-4.5901384,-8.074559,3.348861,-4.2766867,-1.349165,-4.0550523,-5.9014893,-4.6116,-2.2996945,-2.696916,-6.2849164,-3.4827044,-5.3224535,-1.6332362,-1.3183509,-0.039293457,0.21260251,-0.7308172,-0.36309764,-2.2643933,-0.8280919,-2.5974793,-0.56331074,0.84631693,-3.215729,-1.9292691,-0.32569483,-1.3572044,0.9404935,-1.5070237,0
-444.43073,47.067547,-8.485752,28.915205,-16.819504,-1.6171345,-21.322659,-5.268924,1.2750679,-0.84577256,-2.502391,-7.6609387,1.4090024,-3.3653748,-8.023678,-9.505486,-3.3102562,-6.592046,-4.2897863,-5.315733,-5.3624024,-4.484364,-4.2861257,-1.9948792,-5.0632367,-2.8786087,-2.3457737,-0.5945281,-2.8245113,-2.5388896,-0.982837,-1.1484593,-3.421991,-5.9184217,-1.9902531,-1.3347195,-2.751853,-2.9937932,-1.6305219,-0.84044904,0
-500.12558,39.902576,-23.579254,0.018652638,-15.335373,1.1634315,-3.4696972,-3.737788,-11.1180725,-7.2332063,-6.8622437,-8.204572,-2.2382493,-7.2760353,-3.0014267,-3.1987839,-2.215251,0.8800626,2.6201694,3.1331089,3.7099388,2.8710778,-0.09302422,2.0610716,0.85182834,-0.2160604,-0.9604704,-0.17393066,-0.68328524,-0.25266412,-0.5611923,-0.46339694,0.7111376,0.78416675,0.5223258,-0.66556686,0.7061253,-0.024380544,0.685932,0.19326611,0
-389.61182,38.46714,-38.35838,7.916996,-19.253256,0.19621633,-19.276165,4.0556293,-15.762635,0.49247614,3.4710782,-7.3143654,0.69844705,-11.034555,-0.4066597,-10.766955,-4.1299734,-5.370813,-3.945565,1.7960558,-0.99668074,4.1340356,-2.7417433,-2.1022103,0.349516,-1.7481169,-4.2197604,-1.0820373,-1.8719246,-3.0556872,-2.7938788,-2.2823758,-2.4717562,-0.56412506,0.7416301,0.59235686,2.876411,-0.054668155,-0.88841766,0.8236585,0
-296.42163,49.641777,-25.24462,7.839554,-31.947916,11.664932,-24.327492,0.8189875,-13.779436,-11.561885,-8.756423,-14.875053,-8.090289,-5.468304,-11.974517,0.21246438,-6.460525,-2.4347045,-8.264072,0.776598,-7.9735274,0.20339425,-2.1055107,-0.6340184,0.06166687,-0.8550102,-3.074058,1.1697173,-2.106307,-1.4457642,1.843862,-0.47357816,-2.7053852,1.5050524,-3.3284228,-0.9421358,0.32081288,-1.5514499,0.93421537,0.30792353,0
-345.6531,17.102165,-20.295963,4.052355,-15.362115,11.234263,-14.02635,8.533363,-2.2825868,8.137109,-6.1800375,-1.7100013,-2.7395296,2.0478084,-7.039652,-2.0658834,-4.165853,1.5033312,-1.8740013,4.588473,0.6250523,6.0012126,-4.384274,0.45905766,-4.578901,-2.2337015,-3.5746577,-2.5312934,-3.040623,-0.9191085,-1.6363912,-4.0604763,-6.3987865,-4.095473,-4.8601046,-0.46166226,-0.8570271,-0.094329834,0.20784327,-2.4154675,0
-486.62466,32.32678,-31.575846,7.1133413,-19.585337,1.4699366,-10.286637,-8.098915,-13.775564,2.5009124,3.1472566,-5.499743,1.172986,-8.130338,-2.4262245,-3.330163,0.43656957,-3.9196765,0.5420958,-1.9285563,-4.71848,1.2219158,-1.3679261,2.4332035,-1.2102537,1.1067669,0.3512881,0.09510192,0.38934958,1.0096685,-0.045887657,-1.2798847,1.7082816,-1.492766,0.95381284,0.08317857,0.5378463,0.17738332,0.39536944,0.69432,0
-382.40927,97.65407,-12.0122,8.038151,-16.788977,18.541996,-21.474907,-17.123745,-16.545685,-3.23954,-11.18348,-13.524192,9.892081,-12.864597,-5.933242,-4.698819,-4.3565793,-7.6838927,-7.6434727,-6.3825555,-3.3836436,-2.9889407,-7.5424066,0.57030064,-6.1813397,-0.37108797,-1.757717,-3.4939358,0.24544701,-2.044964,-0.9864901,-2.8547757,0.29789266,-2.7709727,-2.3492446,-1.3380061,-2.9462485,-1.8487806,-0.83861583,-0.6619176,0
-426.9251,54.841454,-32.86593,10.794552,-22.422894,-0.64440286,-15.166554,-13.646441,-7.457288,-3.7723145,-1.4766924,-10.100933,4.3181643,-2.0358984,-5.0164933,-4.4657707,-5.603651,-4.2401,-6.3151865,-7.676181,-3.1535933,-2.7106962,-6.933883,-1.0674924,-2.390778,-3.0387478,-1.84066,-2.1921105,-0.7764396,-1.0515137,-2.0758061,-1.9465345,-0.2522309,-0.39807698,0.15560314,-0.7617725,0.15889782,0.1726901,-0.6004097,-1.151788,0
-322.1372,52.892033,-29.489584,11.008374,4.065435,14.082788,-0.5467361,0.3857196,-7.617965,4.660507,-7.152716,9.184789,0.7134378,2.46082,-9.121341,0.6059185,-5.7347455,-8.624656,-8.393411,-1.2704399,-8.702141,3.3339462,-6.789221,-0.31206176,-1.8119615,-1.4074066,-4.303276,-3.761769,-5.865685,1.1060795,-1.9382752,-3.4566615,-2.1961937,-2.6329296,1.3338711,-3.6742177,-1.3375776,0.82358426,0.7934808,1.6863614,0
-427.71805,70.02177,-9.371681,-3.9522715,-9.471297,-4.061925,-17.652842,-16.741877,-18.880957,-8.575955,-6.5855284,-4.7532735,-9.146811,-4.031012,-3.0573428,-4.116833,-7.760501,-10.610922,-4.6743474,0.43672854,-5.134078,-2.0883622,0.68332285,-1.5348678,-2.1923554,-0.12859017,1.2703592,1.3019961,-0.9550102,-0.66363,1.762232,1.2803174,-0.30125946,-0.85786706,0.7180126,0.29841655,0.83789563,0.4488999,-0.20951688,0.2157923,0
-401.34946,41.412735,-37.740482,-6.07837,-25.109207,2.842073,-9.083356,-2.269569,-9.4127,0.1547495,0.6038511,-4.5942054,-0.06831583,-7.857374,-1.2504286,-5.2902293,-3.1928065,-4.564176,-2.7249553,-3.5654845,-1.2463329,0.2668122,-0.12580143,0.19764887,-2.2362103,1.0131009,-1.5763867,0.79409695,-2.580367,0.20949987,0.7280692,-0.9028483,-0.10186061,-1.8968074,1.8013278,-2.1185322,0.14023158,-0.7017409,-1.6719496,0.63830477,0
-464.1598,27.48488,-31.008177,8.135157,-20.316702,5.591254,-16.449892,-6.3079567,-12.938197,0.18597412,-1.1895748,-11.403316,1.5211651,-3.2322493,-0.4282356,-4.410268,-4.328872,-7.210782,-4.03612,-4.202217,-0.92300266,-1.6205714,-1.0840257,1.3749002,-0.5991429,2.3627355,-0.4602422,0.4039555,-0.48536503,0.81463724,-2.472715,-1.709663,0.17869267,-2.2232077,-1.3192356,-0.8322429,-0.68751156,-0.19018185,2.1867507,-0.9406935,0
-650.6305,49.617672,-3.605972,23.27422,-12.987505,10.2558365,0.32077062,3.3237083,4.5607343,2.0604281,-2.4275942,-5.8264565,1.6770194,-4.6292744,2.178937,-4.0558176,-5.721454,-2.617575,-1.715192,-1.9584917,-1.5477612,0.6514467,-2.0668664,2.5723112,-1.8624,-1.9045244,0.14505993,0.20200479,0.7069401,-1.3223996,0.58911574,-1.9957485,-1.2081543,0.18387444,-0.76049936,-0.95682395,-0.33795685,-0.95229006,-1.2923073,0.36400935,0
-433.35364,64.337685,-12.457383,-4.4191585,-2.4038877,-5.255007,-5.5890374,-11.634318,-15.339869,-7.2126575,-4.7768297,-4.385289,-5.223505,-1.7123517,-1.4160925,-3.6172342,-3.4870305,-4.9096704,-5.842131,-4.171181,-0.8223671,-1.7953746,-2.458926,-1.572927,1.6691779,3.3128188,2.389427,1.1885654,1.1129197,2.4386015,0.8437355,-0.5094229,-0.072428696,-1.7454413,-1.7343588,-0.2999554,-0.42231047,-1.9862877,-1.7842747,-1.1844431,0
-454.4897,60.60554,-54.402893,5.8361773,-2.2845926,-23.875395,-8.429819,-11.46788,-13.612142,-1.5505844,-12.1348715,-7.805269,3.2170308,-6.0324764,-3.4033403,-2.1607378,-3.8885705,-0.6389196,-2.6168563,-1.9446993,3.516422,0.009617923,0.07100374,3.1458805,0.68524194,1.3952887,0.8981768,-0.4947703,-0.18810469,-1.0227033,-0.35555995,1.0631629,-1.3604395,-0.12873462,0.8545065,-0.9932665,1.071059,0.82841325,-0.99497694,0.2845276,0
-475.526,35.250862,-24.76103,35.61297,-10.382538,9.126987,-17.24972,-13.4252405,-4.1588817,-5.5250297,-14.592169,-6.948321,1.5223612,-11.456234,0.35372272,-2.9139433,-2.5378704,-5.645955,-1.4761249,-3.8360374,-6.40024,0.8901874,-3.9296525,-1.847091,-1.6740963,-2.356051,-2.2318952,1.6138388,0.46020022,-0.9568035,1.6129507,1.0284936,1.3049173,0.2833208,0.4058136,1.2252156,-0.52022237,-1.2899326,1.4403158,-0.2235698,0
-551.6573,135.6972,-32.1158,-1.7394525,-2.0508265,8.585614,-9.070143,-2.2146668,8.391233,3.5680976,-9.91566,5.0598555,2.0575686,-2.3041635,-2.2064736,-2.5650327,-10.32762,0.49450666,-7.6406994,-3.3669937,-4.66009,3.8086038,-4.1459875,-3.4688692,-0.4869026,1.0353655,2.7302516,0.14767636,2.6159983,2.7671974,0.8638309,-0.69718474,-1.9242308,-2.0144386,1.0528657,-4.908415,-1.9333727,0.41266906,3.3013349,-3.492432,0
-412.43268,29.664534,-17.86618,-4.7235723,-17.632286,-4.2991133,-10.462606,1.9197712,-2.9693785,-0.94003004,-1.9524721,-2.252576,2.160875,-3.510975,-0.10660339,-3.171195,-2.0030818,-1.2610846,-3.7728937,-0.62407607,-2.3217106,1.6919606,0.14404917,0.10277743,-0.92122185,-0.6344311,0.24673994,-1.1642038,-1.1703413,-0.6962707,1.4402102,-0.90519357,2.323453,-0.28069916,0.20394307,-0.6511106,0.17589873,0.73160446,-0.8039471,-0.16262512,0
-478.00394,42.752407,-15.000573,-0.104836516,-5.9251523,10.281681,-7.535623,9.664316,-2.4194922,-1.8641827,-15.335962,-19.140896,-5.870836,-8.15477,-5.706042,-2.479303,-2.0973938,-3.6917682,-2.4252145,-2.7459815,-8.131979,-2.5623507,-9.780773,4.3478312,-6.8974147,-6.7737594,-0.8638229,-1.6339322,4.2069573,-0.032066297,2.7800472,-2.0627964,1.5115224,-0.33103162,1.3678609,-3.544638,0.35249034,-1.7850873,2.487762,-1.0515838,0
-464.87692,31.896702,-9.165556,1.366388,-7.7472644,3.542201,-5.465282,6.1083617,-12.969558,-0.978811,0.02513541,-6.9340887,-0.64863086,-6.976226,-0.00015801922,-2.9037974,-0.43589273,-2.4401162,-1.2412785,-2.744058,-1.7734543,-0.4773986,-3.8013766,-1.0910763,-1.789864,-0.15159963,-0.09731609,0.4266846,0.48994282,0.5032687,-0.015647221,1.1168936,-0.6235933,0.21555555,-0.2082776,-1.9139103,0.9477481,-1.8324397,-0.21154916,-0.569562,0
-394.04123,98.46451,-25.424511,19.777826,-11.427915,7.304618,-10.490248,-16.97491,-10.258149,2.3344774,1.0212945,-13.115765,2.5845602,-8.120279,-6.166317,-5.6333284,-8.520475,-8.0877905,-10.556724,-4.7689433,-7.826637,-3.7970247,-4.563492,-3.9202013,-2.1565166,-2.4644954,-2.4136202,-6.396618,-3.3610227,-2.017954,-2.0953035,-4.127871,-3.1589003,-1.40556,-2.3458264,-1.0709572,-1.7897471,-0.64383286,-0.5487487,-1.1005498,0
-322.5632,83.84531,-18.559006,32.998466,-15.937887,11.507198,-26.400112,3.0474806,-17.803173,3.8814597,-5.176771,-6.9298043,8.018517,-12.17029,-2.5001516,-8.832157,-5.4250164,-10.634457,-0.0014130917,-4.58716,-1.6725532,-2.6565917,-0.8770682,2.525133,-6.1551795,-1.7025123,-3.9540138,-3.012922,-4.9589896,-1.8957334,-3.7637038,-2.299402,-1.8414122,-2.180381,-1.9776208,-1.5428513,0.17416202,-3.567478,-1.1812783,-1.4925901,0
-413.0589,56.088654,-25.545807,0.076608956,-8.450205,6.4292936,-20.426601,-10.06938,-6.515822,-5.0137305,0.24008365,1.3411524,-0.589955,-18.888882,-4.815759,-7.5591626,-8.521037,-0.44176215,-0.033321127,1.3073422,-6.0511518,-2.195984,-3.7749572,-4.3960576,-3.2933679,-0.52072567,0.5047348,-4.472087,-1.0134292,0.08845669,-1.3957529,0.49618676,-0.9518989,-1.299991,-1.7650766,-3.136187,2.170338,-0.19613251,-2.8295422,0.8611926,0
-325.84222,49.931366,-9.652438,16.003687,5.5909,1.7545174,-8.473538,-2.4030051,-10.713961,10.219526,-0.7187919,-6.3492966,-2.9126253,-1.3096958,-2.6419036,2.7399476,-1.8470902,-2.8178964,-6.6338863,-4.845694,-6.6006155,1.3996488,-9.925941,-1.761354,-2.3535254,-2.1440372,-3.6159148,1.1896255,-2.8939385,-2.878375,-0.7645427,0.08521754,-3.3712707,-3.281251,-2.946564,-2.7664149,-2.7182302,-0.8341333,-2.0578637,0.7679158,0
-403.79578,30.171227,-17.033384,4.9915676,-20.299953,0.56818587,-8.496795,-7.557042,-11.991921,-6.4675474,-1.0609461,-4.4699044,2.9275866,0.09803781,-0.12430914,-3.8189812,0.999314,-2.042455,-3.23491,-2.589268,-2.0287879,-0.86308664,-4.078348,2.5937877,-0.6989274,-2.16811,1.0377191,0.13319564,0.41667822,0.57874197,-0.50072086,0.19408399,-0.14491479,-1.3976191,0.321797,-1.143558,0.5693296,0.18589634,0.16508518,1.2915602,0
-427.91647,25.339132,-10.075976,-7.0985484,-16.585236,-6.526811,-6.5303407,-6.485714,-3.9870913,3.5398693,-3.0892153,3.3856893,-0.6302238,0.66101706,-6.7202325,2.9939466,-3.7693744,-4.2525063,-2.8084228,-3.8419545,-2.4176915,1.6940126,-2.2734694,0.943898,-0.6312038,-0.7748658,-1.4263281,-0.42027333,-0.21857487,0.52302307,-0.9724265,1.3074751,-0.028201846,1.0567108,0.2623824,-0.71117353,-0.8940731,-1.1619222,-0.40535465,-1.5875735,0
-525.43744,69.55168,-9.538161,-21.808517,-35.52413,-14.05,-15.653106,-2.4992146,-2.6722553,-3.5798583,-2.5933874,-9.755554,0.9040617,-3.9788055,-6.693679,-9.134638,-7.846538,-0.8700613,-0.29315066,-3.682292,-3.581069,-0.62079996,-5.1067877,0.33085817,-2.777001,-4.321249,3.3236952,-1.8575575,-1.7597761,0.48780334,0.6800529,-0.38683677,-0.5474202,-0.05058674,-0.04969321,3.816798,-1.2791789,-2.8111608,2.620411,0.514801,0
-429.30817,103.7646,-9.591084,6.051934,6.955621,10.874106,1.8546973,0.28008747,0.72092,-0.49900636,-1.8678114,0.34841475,-4.6348953,-2.4051607,-3.9355187,-2.8222935,-10.290319,-4.487951,-2.3619604,0.32689312,-3.8070436,-2.4803433,-4.5562778,-2.2131135,-3.7475564,-3.402455,-3.8426094,-3.9190989,-4.1116495,0.50554585,-2.2152,-1.1504899,1.4593822,-1.8087045,-1.6093667,-1.6265159,-1.0048299,0.7523989,-0.48306602,-0.69105905,0
-486.13644,34.74293,-13.369934,1.1242158,-21.811705,8.434499,-18.012304,-7.4264402,2.6640518,-2.5123632,-2.6652825,-4.7746663,-3.3239737,-5.252791,-3.6077957,-7.162436,1.3025582,-4.4535356,-3.2615757,-3.1037934,-3.19299,1.4625349,-2.7894456,-0.72089195,-1.698452,-0.9756136,-0.5871896,0.17691447,-3.4083645,-1.361655,-1.2427899,-1.7711957,-0.47860873,-3.086301,-0.15400137,-1.321255,0.32952985,-1.9461215,-0.45074296,1.1685432,0
-697.59845,31.122274,-24.129576,6.7878227,-29.050547,-8.424125,-31.388422,-5.315697,-3.1387746,8.028745,2.1582355,-3.3811953,5.3882346,-7.1572847,-5.4444475,-6.284893,3.2049716,-0.36996475,3.73423,2.8905923,-3.6992824,-3.0864606,4.2195954,2.527397,-1.3845283,3.4121842,1.1096802,3.6498733,-3.388623,-0.39149418,4.714897,-0.5053918,-3.0894094,-3.4418275,-1.691843,-1.628027,-2.035511,-0.5971596,1.6286091,-0.9099249,0
-397.0194,27.124493,-15.097717,-2.5757403,-5.5839424,8.697053,-8.738066,-8.097251,-13.149842,-4.337463,-1.8991898,-2.193256,-7.5549164,3.3679974,-1.1946857,-4.2269807,-1.6945848,1.1508403,-8.060516,-1.3566428,-5.490113,-1.7875193,-1.9760638,-1.5964305,-4.5416355,2.6178524,-2.041201,1.1410847,-0.6773497,-0.51332295,-1.4677517,1.376464,-1.9441819,-0.08914954,0.018433359,-1.2252183,-1.4178038,0.83593565,-1.4515197,0.7675563,0
-365.31177,33.700474,8.155913,17.268692,10.069805,5.573872,-7.1626773,0.65103656,-1.8507345,6.483897,-7.7758245,-2.1945214,-9.8622265,0.2670811,-4.1774793,-0.2973844,-5.2907114,-3.3211832,-3.5316546,-2.8251278,-4.8482356,2.1520588,-4.4045606,-0.35072222,-4.1369305,-3.1003442,-0.61981535,-2.7034755,-1.1384506,-0.43133077,-1.7120409,-1.9842614,-0.45090044,-0.9969415,-2.8786569,0.2117896,-1.5121088,-2.9868085,-0.68875134,-2.2113318,0
-442.8454,40.074917,-35.609875,25.683676,-22.008833,2.4887838,-9.026125,-7.94204,-3.0264976,-6.3022227,-4.6347833,-12.390647,-3.5077102,-5.3028564,-8.079584,-9.9455595,-5.129804,-5.4057713,-1.1265422,-2.4593203,-3.191976,0.5607531,-3.2161393,1.7554867,-3.0242589,-3.3011522,-0.16997369,-1.0077474,-0.78477556,0.55449635,0.23823665,-2.4116044,0.25061652,-1.2411648,-1.1993566,-0.54595566,0.017006293,0.64674836,-0.19562906,0.02657445,0
-372.80243,53.877758,-0.4434168,10.819304,-1.340103,15.636951,1.720239,-4.8705845,-13.260796,4.8420687,2.893036,7.3254185,-3.043957,-2.6566224,-3.744143,4.173204,-5.416851,-1.4297887,-4.4073725,-1.7744212,-7.375612,-1.4046856,-8.386494,-5.2049856,-4.6940713,0.5211404,-4.0851517,-4.5421734,-3.384219,-2.0030367,-0.79683375,-1.9641715,-3.7760277,-0.18041337,-0.96134067,-0.85385424,-2.2075531,-0.18059908,-0.029326456,-0.7146924,0
-482.3811,20.344774,-25.850359,-2.1465685,-16.324837,26.134806,-4.943559,-0.31848922,-17.614552,-0.40115225,8.910472,-4.47549,3.1673985,2.499419,1.2873198,-5.5042443,-1.9788634,-8.131776,-1.6909736,-6.0290565,-5.5167136,1.0529368,-2.1370697,-2.0672014,-2.0587318,0.3187836,9.548664e-05,1.4623026,-2.052634,-2.3885558,-0.057817418,-1.3554169,-3.1210575,-1.2357076,-1.4859959,-1.0536633,-0.12143201,-1.0849465,-1.6918193,-1.7098566,0
-360.67313,64.269844,-3.928381,29.804876,4.1291113,12.04216,-3.1173499,1.2021918,-7.14285,6.0473104,0.08418647,-6.716998,1.3199618,-2.2224598,-4.8003116,1.7172669,-5.5045085,-2.8026164,-0.8832962,-1.093465,-0.5313514,-1.5674086,-4.805475,1.2480886,-1.7345167,-2.719355,-1.6767292,-2.1008718,-3.6390274,-2.0437078,-0.5574889,-4.6572285,-0.097564586,-2.1385071,-1.7344958,-1.600068,-1.9725161,-1.2754899,-1.5808389,-1.2812582,0
-417.323,61.504944,-13.422615,5.2164474,-2.3906834,1.961742,-6.329258,-11.690548,-11.424459,-0.5758754,-0.008468838,0.8897716,0.79450214,-9.944791,-7.0454803,-3.8056755,-4.796937,-8.239307,-2.4490528,-1.6003923,-1.6853744,-0.5149218,-1.775472,1.0017332,-1.3082476,-0.49902117,-0.5604447,-2.9758604,-2.1647947,1.4865328,-1.1524695,-1.6172702,0.46752048,-2.8748143,-0.4798893,0.35603645,-1.0486052,-1.1419243,-1.5322282,-2.476466,0
-392.28336,47.36559,-16.076601,27.308022,-35.59853,27.013412,-17.522226,4.562669,-16.130182,1.7302363,5.882383,-16.009148,0.7604832,-4.676967,11.791359,-6.841533,-2.0077243,-6.7777452,-2.2476091,-0.28137198,-5.585697,-0.8132294,-5.690092,0.63960665,-4.1538987,-2.7206852,-3.6689339,-3.453479,-3.616853,-0.39311203,-1.8030384,-4.409502,-0.51876396,-3.2800434,-2.3059509,-1.4551734,-2.496966,-2.3791761,0.57043904,-1.8364522,0
-489.6263,44.732952,-9.428052,2.189634,-7.7767224,-7.794523,-12.063187,-11.39168,-8.110051,-3.3714178,-6.6179557,-10.846362,-0.5830572,-2.8619351,-5.494608,-1.4449308,-2.2880576,-3.8000643,-1.4728647,-3.1657815,-4.5014715,-1.2474118,-2.3136103,-1.1700356,0.4497171,0.6264587,1.8464417,0.7812058,-0.1856549,1.0787823,0.67846805,-0.28269142,0.34047845,-0.009442169,0.1978769,0.18507083,-0.66742235,-0.27506912,0.82336146,-0.7555123,0
-609.50226,24.611097,-7.2278433,15.977109,-10.938431,6.5036736,-7.7330236,-4.2579985,-2.5284874,-3.3188658,-5.373539,-4.9308352,-1.890447,-5.2292295,1.4016933,-0.2373037,-3.0692875,-2.456517,0.8090154,-2.0986977,0.23293777,-0.14801894,-0.25386697,0.080775745,-2.0462382,0.33486244,-2.3477793,0.08776457,0.23943041,-0.009327026,0.206839,0.46046478,1.0598602,0.04580893,1.2216008,0.42479154,0.7451434,0.414666,-0.9135961,-0.19747394,0
-402.314,61.56629,-29.007627,23.435907,10.989927,-5.4808774,-6.7468596,3.664658,1.1081184,-0.18205416,1.467808,-5.2948623,1.2400117,8.434681,-0.29934233,-1.6921309,-1.4658751,-0.5791336,-8.616684,-9.348821,1.3985571,0.040879935,-6.723248,0.5856077,0.2115012,1.5874095,4.650341,-0.3098079,-2.8206055,0.52494884,-1.2760274,-3.0340512,0.7973977,0.21620277,0.37738967,0.29728958,-0.321813,1.8524321,1.9035499,0.88342863,0
-391.81372,92.29141,-0.16892076,31.429207,11.531292,16.501396,12.657349,6.62263,3.2322633,10.936564,11.274316,6.980799,5.015851,6.0269117,4.521702,8.0544195,2.203542,4.6627545,6.261104,4.9100285,1.9110967,6.5913677,1.4521511,3.05104,2.3561885,1.7781873,3.138967,2.6392758,3.1808357,2.661461,2.0120406,1.5572895,2.7510424,-0.43042862,2.2636495,2.0804439,2.365758,2.1740131,1.4448227,0.8717878,0
-450.25043,57.05546,-22.853418,4.045413,-18.03943,3.0534537,-14.304337,-13.052303,-18.244728,-19.406559,-0.36272234,-16.734592,-2.0412226,1.3456744,-3.1366966,7.0729938,-5.813388,-5.710058,-1.9175183,-12.092782,-7.5536904,2.8218124,3.647558,-1.9778632,-4.392195,-1.125346,-1.681533,-0.34656978,2.075722,0.8740268,0.5380478,1.9379876,-1.4873754,-1.8416619,1.2876843,-2.4750006,-0.91935945,-0.42801318,-0.82260287,0.4510578,0
-410.29358,46.818024,12.707486,8.827996,-0.79976493,7.6888676,-8.299313,-10.882206,-8.929281,4.7458043,-10.258883,-1.538771,-2.1484096,-0.10642562,-11.50993,-1.0719305,-11.541821,-4.311674,-4.5136185,-2.9927979,-2.9754817,-2.1067646,-2.0241911,-2.0210838,0.024113655,-2.6278555,-4.5924306,-2.0131197,-4.3775535,-1.9538759,-3.4114285,-2.801237,-4.2158723,-1.4614801,-3.3122857,-1.6604835,-0.68508416,-1.9532743,-0.9064233,-0.62491417,0
-363.71506,45.806843,-24.458736,29.379406,-50.173183,12.091702,-33.15671,5.1784716,-19.369875,-4.95375,-0.5194717,-22.093113,5.4239883,-12.141417,-2.1160994,-9.686278,1.8481941,-5.6834006,-3.111964,-4.427399,-8.29956,-1.4228978,-7.3594456,2.7707543,-9.376206,-1.5152355,-2.550238,-3.4859347,-4.2734733,-4.364914,-2.0638113,-3.986928,0.45076025,-3.6122365,-0.035138015,-3.6454904,-0.1638439,-1.1962574,-1.0584728,-0.46898383,0
-423.52005,49.04887,-16.323893,3.494838,-10.448166,17.773642,-4.497079,-4.6403117,-6.046948,-6.8032737,-6.6824036,-4.297052,2.0841222,-3.337646,0.6187811,-1.856996,-0.688783,-3.2310903,0.5517906,-3.869615,-7.4656396,-0.48131558,-1.7524393,-2.6651018,-4.6038775,-3.5622144,-1.8812298,-0.9816193,-1.7138261,-3.5329823,-3.178614,-0.25020057,-0.5275305,-2.0260658,-1.2573528,-1.0698583,-0.7918936,-0.62942743,-0.74571633,-0.27016598,0
-517.2358,25.741922,-4.8949285,8.1015415,-7.4625854,1.5009863,-8.821775,-4.235859,-3.618855,-6.444992,-1.7139909,-3.3195045,0.34511474,-2.8530216,-0.51146823,-0.9584207,-3.8289182,-1.4074608,-3.2777698,-5.3691063,-2.2825027,-0.87137175,-2.7207696,-2.8334877,0.51634574,0.97186935,-3.2339234,0.39919972,0.7826649,-1.4125433,-0.64417946,-1.3824962,-0.3543785,-0.9205133,-0.96440744,-0.6017292,-0.51805276,-0.83117175,-0.39952788,-0.102269426,0
-405.9414,47.54523,-12.867035,-5.718905,0.055497535,9.654355,-0.6011057,-2.3290246,-7.4109926,-11.028008,-12.0795765,-2.092887,-9.414368,-6.113643,-7.1613803,-1.6659116,-5.266694,-5.5109243,-8.318286,2.1358504,-3.5406976,0.9528623,-2.9043233,-1.7924833,-3.6401505,1.8781765,-0.6566845,-0.55092794,-0.7283283,1.2879245,0.7649188,-0.10075851,0.48455817,1.3856096,0.0898506,0.5760795,0.5716103,-0.281647,-0.6427709,-3.5948977,0
-634.5233,18.665092,-12.085058,10.314743,-8.392548,2.2384727,-9.185172,0.7056261,-4.1941886,3.4905083,-4.1956477,-4.5126266,1.8345671,-6.800971,-2.145166,-5.0100193,-2.3380876,-6.019117,-3.2304065,-1.822423,-1.7948977,-1.662121,-2.5025012,0.8991838,-0.57583916,-0.67792886,-1.1915506,-0.3992091,-0.5593075,-0.93925387,-1.3866217,-1.9106994,-1.3932817,-0.0063386196,-1.09495,-0.18951806,-0.3602372,-1.7001969,0.9877832,-0.45817682,0
-421.3215,59.11681,7.52528,6.368776,-7.2953734,7.0581107,-3.4273155,-5.1384416,-11.59203,-8.584881,1.4847442,-2.0535653,-0.24036844,-3.1440284,-2.4199374,-2.452692,-3.10267,-1.4074441,2.184305,-1.4437367,1.7202606,3.8040411,-0.9997134,3.5002193,-1.0607243,-1.3241456,-0.046316247,-0.8679714,0.82669115,0.81291676,-0.1345894,-1.9494758,-0.7611515,-2.774142,-0.38102043,-0.52741927,-1.1713675,-0.049262483,-0.89761513,-1.5801901,0
-441.8184,54.039516,-11.533348,11.528839,-10.127671,15.415526,-12.120458,3.004763,-9.329853,-7.8380613,-3.0080407,-3.5549903,1.3928887,-9.543037,-2.537256,-4.5406733,-3.5381794,-8.23945,-4.302271,-6.2643743,-5.7561865,-2.103809,-6.3819175,-4.0276184,-2.3262787,-2.800898,-3.81043,-2.0811317,-4.7964606,-2.013675,-2.3149774,-4.0738964,-0.8318486,-1.3477488,-2.2861943,0.5306025,-1.6055645,-2.2164161,0.92723656,-1.6915485,0
-304.27884,62.96435,2.5872014,4.458733,-0.062475607,18.933537,-7.8716865,-1.2511803,-16.6544,3.807108,-5.129201,-1.2551032,-4.761438,1.4150323,-12.368467,-5.5245028,-9.054569,-4.585693,-9.109272,-0.7812523,-7.4880123,2.4100258,-2.4864275,2.5954654,-1.0985576,-2.4051583,-0.32904315,-0.46432257,0.08703236,-5.8012333,-4.2451572,0.10984832,-0.07745741,-2.6613123,-0.21558516,0.49869528,2.268733,-0.7113075,0.44876826,1.0057193,0
